Months.Since.1Jan1840,Year.Month.Day,1to10g.gm-2,10to100g.gm-2,100gto1kg.gm-2,1to10kg.gm-2,10to100kg.gm-2,GT100kg.gm-2
1923,2000-05-01,6.856483791034809e-8,1.7552144462577647e-6,4.518275918275915e-5,0.004965395945629346,0.061007868886869425,0.0459395338094535
1924,2000-06-01,6.829059165731043e-8,1.7481905778679225e-6,4.5103460990655606e-5,0.004970880096948442,0.061008895205966376,0.04594237031733839
1925,2000-07-01,6.811927632375055e-8,1.7410310129879945e-6,4.501085975437014e-5,0.004976336180034319,0.061010314409244856,0.04594521825221266
1926,2000-08-01,6.802386515722804e-8,1.734141156595698e-6,4.4907970377797534e-5,0.004981752905911932,0.06101211928874441,0.04594807741194426
1927,2000-09-01,6.797564314060999e-8,1.727919931976994e-6,4.4796831195163265e-5,0.004987118488174668,0.061014303039654307,0.04595094753453842
1928,2000-10-01,6.795320455391729e-8,1.7226473377522749e-6,4.467888475985371e-5,0.004992421853069904,0.061016858193773046,0.045953828302534375
1929,2000-11-01,6.794347849640074e-8,1.7184377792306732e-6,4.455539449714734e-5,0.004997653740673092,0.061019775714236876,0.04595671934862209
1930,2000-12-01,6.793951335740537e-8,1.715256355972891e-6,4.442770878169162e-5,0.005002807470903391,0.06102304445939843,0.04595962026085894
1931,2001-01-01,6.777308977067457e-8,1.711060158101614e-6,4.428624453224538e-5,0.005007915899990033,0.06103243009605244,0.04596252510747161
1932,2001-02-01,6.761770445645067e-8,1.706527466305234e-6,4.413893070071033e-5,0.005013417627614317,0.061043602610301215,0.04596568890778983
1933,2001-03-01,6.752240323115108e-8,1.7031296482099926e-6,4.398183299963105e-5,0.005018710884656739,0.061055238859132985,0.045968861159127086
1934,2001-04-01,6.745445960118308e-8,1.7009200643409967e-6,4.38270314581821e-5,0.005023762939320736,0.06106726554797636,0.045972041270339416
1935,2001-05-01,6.74030837554418e-8,1.6994082748520632e-6,4.368246183680427e-5,0.005028579914359898,0.061079587890871694,0.04597522860604985
1936,2001-06-01,6.736732859323248e-8,1.698204966705405e-6,4.355055094548886e-5,0.005033205555186114,0.06109209807056988,0.04597842248681111
1937,2001-07-01,6.734521977479532e-8,1.6971381041352978e-6,4.343057889497509e-5,0.005037705541749756,0.061104689080486246,0.045981622191809374
1938,2001-08-01,6.733298566039535e-8,1.6961724074878602e-6,4.332099960915403e-5,0.00504214807453047,0.06111726849029782,0.045984826964497356
1939,2001-09-01,6.732683702043648e-8,1.6953249089895463e-6,4.322053911849847e-5,0.005046588962335515,0.06112976743010859,0.045988036020910984
1940,2001-10-01,6.732399148488239e-8,1.6946171710518225e-6,4.312839970552401e-5,0.0050510645303983946,0.0611421430261276,0.04599124855989773
1941,2001-11-01,6.732276489454946e-8,1.6940566714267897e-6,4.304411583057849e-5,0.005055591611929549,0.061154375360009124,0.045994463774175535
1942,2001-12-01,6.732226783199421e-8,1.693634656285307e-6,4.2967372004893135e-5,0.005060171882352014,0.06116646144382035,0.04599768086108638
1943,2002-01-01,6.706332118007359e-8,1.6894559321729691e-6,4.286060803671782e-5,0.005064629112961364,0.06119255855345382,0.04600084192779528
1944,2002-02-01,6.699645303723695e-8,1.6859071709429594e-6,4.2729452324529215e-5,0.005068437081503933,0.06121730845387398,0.04600380906130511
1945,2002-03-01,6.70382911674836e-8,1.6844993331848094e-6,4.261171892815235e-5,0.005071944853439824,0.06124159573216697,0.04600677574707371
1946,2002-04-01,6.711080123105058e-8,1.6843669700168601e-6,4.251846679477796e-5,0.005075200037620052,0.061265227926791434,0.04600974128376881
1947,2002-05-01,6.718156449417835e-8,1.684820320556017e-6,4.2446965354042905e-5,0.005078340178355375,0.061288016054330215,0.046012705000185866
1948,2002-06-01,6.723654241946297e-8,1.6855792750013518e-6,4.23906624049402e-5,0.005081504790943831,0.06130983110354713,0.046015666254209484
1949,2002-07-01,6.727286777344764e-8,1.6865186391715123e-6,4.2344534318395986e-5,0.005084785001669513,0.06133062391069256,0.046018624430590356
1950,2002-08-01,6.729396467072624e-8,1.6875356532751764e-6,4.230585273250698e-5,0.005088216065627894,0.061350413687353444,0.04602157893812056
1951,2002-09-01,6.730498570302421e-8,1.688531372971348e-6,4.227337916202305e-5,0.005091793203971904,0.06136926308993915,0.04602452920676961
1952,2002-10-01,6.731025507170466e-8,1.689426500109726e-6,4.2246556706981236e-5,0.005095491774946304,0.06138725454882065,0.04602747468528776
1953,2002-11-01,6.731259229166746e-8,1.6901736682384662e-6,4.2225039828183615e-5,0.005099282201998409,0.06140447420745152,0.04603041483969222
1954,2002-12-01,6.73135645167161e-8,1.6907579569103359e-6,4.2208485617622096e-5,0.0051031379051574505,0.061421003547325055,0.04603334915292321
1955,2003-01-01,6.721029997609028e-8,1.6895727331526461e-06,4.217572302365908e-5,0.005106978504605126,0.061442653721207656,0.0460361497171006
1956,2003-02-01,6.72519616956638e-8,1.6890582195617563e-6,4.2119961100209774e-5,0.005109746214070418,0.06146174075026881,0.046038516207562503
1957,2003-03-01,6.734571941306206e-8,1.6895560002866162e-6,4.207559909057399e-5,0.005112376827054068,0.0614801188910723,0.046040875683617595
1958,2003-04-01,6.744771978512493e-8,1.6905950990355693e-6,4.2045465923679305e-5,0.005114904865712292,0.061497766373551276,0.0460432277403431
1959,2003-05-01,6.753575517638261e-8,1.6918935501371261e-6,4.202668024134522e-5,0.005117389859184707,0.06151466650152221,0.04604557200044491
1960,2003-06-01,6.760009754773366e-8,1.6933441178675896e-6,4.201550860180132e-5,0.005119883830283519,0.06153082386208654,0.04604790811680749
1961,2003-07-01,6.764104883367013e-8,1.6948681887853589e-6,4.2009408806341234e-5,0.005122418867465075,0.061546265837911535,0.04605023577408069
1962,2003-08-01,6.766425545920102e-8,1.6963698884387934e-6,4.2007101919604036e-5,0.005125008635890441,0.06156103616481753,0.046052554689109425
1963,2003-09-01,6.76761815794155e-8,1.6977523555585424e-6,4.200807382921056e-5,0.0051276546084939485,0.06157518716236809,0.046054864610242274
1964,2003-10-01,6.768182296415968e-8,1.6989433634576083e-6,4.2012125725306377e-5,0.005130351801652605,0.061588773788528964,0.04605716531577148
1965,2003-11-01,6.768430898843635e-8,1.6999079059217654e-6,4.201910511414019e-5,0.005133092572615819,0.06160184995632848,0.04605945661191239
1966,2003-12-01,6.768533975995603e-8,1.70064612638816e-6,4.2028786980414204e-5,0.005135868758603994,0.061614466505661776,0.04606173833078983
1967,2004-01-01,6.766063333204624e-8,1.700778029846052e-6,4.2033590085733994e-5,0.005138665875761979,0.06162769390241001,0.04606387124550028
1968,2004-02-01,6.76885657959601e-8,1.700990294835401e-6,4.202734783183785e-5,0.005140969667378519,0.06163971352533601,0.04606579170760278
1969,2004-03-01,6.774087514482308e-8,1.7015100071782614e-6,4.2026221780838764e-5,0.005143237834768765,0.06165137613578593,0.04606770239659436
1970,2004-04-01,6.779989749009021e-8,1.7021712599528452e-6,4.203075998748763e-5,0.005145475175606489,0.061662695891624666,0.04606960324434754
1971,2004-05-01,6.785341644216088e-8,1.7029008688737767e-6,4.203946057577833e-5,0.0051476960049916184,0.06167368247826752,0.04607149420653231
1972,2004-06-01,6.789418591489884e-8,1.7036910232155867e-06,4.205053397580749e-5,0.005149915820285249,0.061684345638832266,0.0460733752636273
1973,2004-07-01,6.792101144630622e-8,1.704527648492928e-6,4.206272565206397e-5,0.0051521467585845995,0.06169469753503816,0.04607524642159206
1974,2004-08-01,6.793663523715097e-8,1.7053702647280404e-6,4.2075390262863834e-5,0.005154396246097162,0.06170475333622196,0.04607710771190285
1975,2004-09-01,6.794485474440306e-8,1.7061657802987068e-6,4.208829201039359e-5,0.0051566673759878825,0.061714530759249556,0.04607895919078801
1976,2004-10-01,6.79488243927067e-8,1.7068681537625887e-6,4.210138880617597e-5,0.005158959969585656,0.06172404912963571,0.04608080093766074
1977,2004-11-01,6.795060722839056e-8,1.7074501093528417e-6,4.2114685076272936e-5,0.005161271754315516,0.061733328335533,0.04608263305289979
1978,2004-12-01,6.795135962218742e-8,1.7079050026075078e-6,4.212815857656235e-5,0.005163599384308233,0.06174238790290837,0.046084455655241496
1979,2005-01-01,6.795140869564509e-8,1.708188396458713e-6,4.213846509163374e-5,0.005165936135404671,0.061751124522963656,0.04608613476040967
1980,2005-02-01,6.803431816797905e-8,1.708687257109804e-6,4.212419195066688e-5,0.005167236786742721,0.061757971283768025,0.04608737000019904
1981,2005-03-01,6.816162886116614e-8,1.7096388523763327e-6,4.2115169025857044e-5,0.005168514415255186,0.06176465716491099,0.04608859637749277
1982,2005-04-01,6.830413095305692e-8,1.7108864760719422e-6,4.21111540034768e-5,0.0051697717748425435,0.06177119373715294,0.046089814057192834
1983,2005-05-01,6.84336085612692e-8,1.7123928190939059e-6,4.2110838468037705e-5,0.005171014012709525,0.0617775893292033,0.046091023210553056
1984,2005-06-01,6.853233017431372e-8,1.7141511716986066e-6,4.21128850891848e-5,0.005172247005294071,0.06178384976420642,0.046092224013786876
1985,2005-07-01,6.859733948810753e-8,1.7160991557164823e-6,4.21164599764294e-5,0.005173476102356434,0.06178997960113958,0.046093416646777866
1986,2005-08-01,6.863524924442975e-8,1.7181104035479402e-6,4.212133091146305e-5,0.005174705254980762,0.06179598329672,0.04609460129183143
1987,2005-09-01,6.865522630355856e-8,1.7200361014126315e-6,4.2127698274064125e-5,0.00517593671492236,0.0618018658543982,0.046095778132498946
1988,2005-10-01,6.866489310041212e-8,1.7217513559154345e-6,4.2135937937095926e-5,0.005177171257579656,0.06180763291933646,0.04609694735260083
1989,2005-11-01,6.866924379317617e-8,1.7231814786877334e-6,4.2146386558860306e-5,0.005178408671842507,0.061813290534261184,0.04609810913563245
1990,2005-12-01,6.86710839989509e-8,1.72430510354906e-6,4.215922102150877e-5,0.005179648259242819,0.061818844803416824,0.04609926366472919
1991,2006-01-01,6.867472509444722e-8,1.7251449858412018e-6,4.217333212937897e-5,0.005180885739852677,0.061824202759954934,0.046100336625281214
1992,2006-02-01,6.878362647499651e-8,1.7260023574899372e-6,4.215512948527006e-5,0.005180710414163974,0.061827155167122186,0.046100813023930695
1993,2006-03-01,6.896171871457126e-8,1.7273316267938748e-6,4.214523317553348e-5,0.005180515210855554,0.06183001505766076,0.04610128286426918
1994,2006-04-01,6.916918002404906e-8,1.7290258787068655e-6,4.214256683674699e-5,0.0051803089045210065,0.06183278783710508,0.04610174632969117
1995,2006-05-01,6.936263581913271e-8,1.7311020156447857e-6,4.21455112079789e-5,0.005180096904516452,0.06183548036998051,0.04610220360705088
1996,2006-06-01,6.951301787042861e-8,1.7335778925462912e-6,4.215256514953308e-5,0.005179881696975378,0.06183809985220019,0.04610265488646913
1997,2006-07-01,6.961365805070382e-8,1.7363741836346306e-6,4.216267045242598e-5,0.005179664148930804,0.06184065283400378,0.0461031003602453
1998,2006-08-01,6.967319336562371e-8,1.7393099474509974e-6,4.217534755039228e-5,0.005179444435882493,0.06184314474232053,0.04610354022095163
1999,2006-09-01,6.970498017051158e-8,1.7421629996089283e-6,4.2190602309058756e-5,0.0051792225766561575,0.06184557978349125,0.04610397465902757
2000,2006-10-01,6.972054921077846e-8,1.7447390975582676e-6,4.220868719298969e-5,0.005178998749167464,0.06184796104431839,0.04610440386037876
2001,2006-11-01,6.972763557623244e-8,1.7469143345665764e-6,4.222985958951007e-5,0.005178773447542794,0.06185029069152366,0.046104828004556744
2002,2006-12-01,6.973066434688087e-8,1.7486438782701813e-6,4.2254225461962575e-5,0.005178547496130289,0.06185257022168387,0.046105247264023555
2003,2007-01-01,6.972509658388464e-8,1.7498707847013175e-6,4.2282457296687645e-5,0.005178327624437055,0.06185511235249431,0.04610569999594425
2004,2007-02-01,6.979861011781093e-8,1.750605168547893e-6,4.2281475861183225e-5,0.005176953383288002,0.061855698186581196,0.046105675337068046
2005,2007-03-01,6.995488446318624e-8,1.7516455963565726e-6,4.228754864217242e-5,0.005175571363605479,0.061856212444096004,0.046105646225705885
2006,2007-04-01,7.015581447614374e-8,1.7529953637040443e-6,4.2299431004034975e-5,0.005174193529577042,0.06185665580555827,0.04610561280879401
2007,2007-05-01,7.035369087077509e-8,1.7547387074258924e-6,4.2315846366676746e-5,0.005172825199102889,0.061857034129772843,0.046105575236157825
2008,2007-06-01,7.051321270240769e-8,1.7569326305126835e-6,4.233570310466239e-5,0.0051714661275990845,0.061857356589225754,0.04610553366216641
2009,2007-07-01,7.062294302365353e-8,1.7595236711289572e-6,4.23581230444414e-5,0.0051701132860234,0.06185763315260407,0.04610548824613513
2010,2007-08-01,7.068932317113178e-8,1.7623428167065387e-6,4.238256225699965e-5,0.005168763126539322,0.0618578726365023,0.046105439151408086
2011,2007-09-01,7.072544389688531e-8,1.7651632285857337e-6,4.2408838970142474e-5,0.005167412884533704,0.061858081699122144,0.04610538654337851
2012,2007-10-01,7.074342970693859e-8,1.76777248482467e-6,4.243701475071863e-5,0.005166061098744056,0.06185826464178232,0.04610533058697754
2013,2007-11-01,7.075173494032518e-8,1.7700221985863673e-6,4.2467220037161965e-5,0.0051647076126818126,0.06185842372753639,0.04610527144430574
2014,2007-12-01,7.07553295025206e-8,1.77184400313715e-6,4.249951637611496e-5,0.005163353286253724,0.06185855973998105,0.04610520927305763
2015,2008-01-01,7.077316449566582e-8,1.7735522856669638e-6,4.254182118445876e-5,0.005162023100901363,0.06185781384214568,0.04610529837456417
2016,2008-02-01,7.090468200197779e-8,1.7751244967219146e-6,4.254637278013425e-5,0.005159067587842714,0.06185417093717085,0.04610467394365145
2017,2008-03-01,7.110802814212711e-8,1.776879554829977e-6,4.2557986911261006e-5,0.0051561458942363265,0.0618505055222225,0.04610404696467296
2018,2008-04-01,7.134694086496977e-8,1.7788798819443725e-6,4.2573736858124986e-5,0.00515326535584828,0.06184684112363711,0.046103417574288486
2019,2008-05-01,7.157351434975033e-8,1.7812765434713843e-6,4.259254251626984e-5,0.005150416734630209,0.061843205803026165,0.04610278591050127
2020,2008-06-01,7.17529974188974e-8,1.78413741206179e-6,4.261417352903904e-5,0.005147583888872861,0.06183962550345937,0.04610215211397129
2021,2008-07-01,7.187554343250702e-8,1.7873892007170964e-6,4.2638492655324766e-5,0.005144751627592439,0.06183611975651191,0.046101516328372234
2022,2008-08-01,7.194954842211852e-8,1.7908354297373694e-6,4.266540057940509e-5,0.005141909263082923,0.06183270030673276,0.04610087869968897
2023,2008-09-01,7.198988678073162e-8,1.7942249948596554e-6,4.269493662817994e-5,0.005139051175286642,0.061829371683289766,0.046100239374676576
2024,2008-10-01,7.201004887080058e-8,1.7973287091302984e-6,4.272725374154812e-5,0.005136176051795028,0.06182613264025728,0.046099598498978045
2025,2008-11-01,7.20194057074561e-8,1.7999901287748606e-6,4.27624996688939e-5,0.005133285744722008,0.061822977809172404,0.04609895621554602
2026,2008-12-01,7.202347820462943e-8,1.8021409445950889e-6,4.280070493170668e-5,0.005130384126790597,0.06181989925705949,0.046098312663988686
2027,2009-01-01,7.209417353773426e-8,1.8048604637860386e-6,4.285813209116122e-5,0.0051275193474515975,0.06181373096905748,0.046097805035058
2028,2009-02-01,7.220280192840515e-8,1.807721183144998e-6,4.290766265496717e-5,0.005123875729876748,0.061806039485739095,0.04609690352381946
2029,2009-03-01,7.228757652051891e-8,1.8098803338605865e-6,4.2961260543098114e-5,0.005120327924170575,0.06179842975726282,0.046096001298097496
2030,2009-04-01,7.235608716065965e-8,1.8115704372857027e-6,4.301368290655084e-5,0.005116876189735818,0.06179094380664314,0.046095098506886964
2031,2009-05-01,7.240672325704147e-8,1.8130523673636812e-6,4.306398187011914e-5,0.005113493656106573,0.06178362899977512,0.04609419530805051
2032,2009-06-01,7.243979591437342e-8,1.8144356156814012e-6,4.311300830157422e-5,0.005110144668657821,0.06177652599767775,0.046093291870898695
2033,2009-07-01,7.245902959124553e-8,1.8157286720859843e-6,4.316156662419489e-5,0.005106798904178627,0.06176966147618678,0.04609238837758687
2034,2009-08-01,7.246913492545205e-8,1.8168996301559191e-6,4.3209944699570815e-5,0.005103437168996657,0.061763046738931425,0.046091485023035575
2035,2009-09-01,7.247399572549064e-8,1.8179129921158274e-6,4.325804751725447e-5,0.0051000511305921824,0.06175668023470064,0.046090582013384
2036,2009-10-01,7.24761597434462e-8,1.8187478051812595e-6,4.3305596444506767e-5,0.005096640421211496,0.06175055146563667,0.04608967956325961
2037,2009-11-01,7.247705918357144e-8,1.8194028332834097e-6,4.3352249930084916e-5,0.0050932094325544484,0.06174464465270072,0.04608877789233224
2038,2009-12-01,7.247741055742219e-8,1.8198936510977894e-6,4.339766105831065e-5,0.005089764785538364,0.06173894153117554,0.04608787722168576
2039,2010-01-01,7.269519405082479e-8,1.823008350259541e-6,4.3472844865362695e-5,0.005086386909533823,0.06172499323431375,0.046087105850671994
2040,2010-02-01,7.277276866894643e-8,1.8271357524796097e-6,4.358999789758781e-5,0.00508379492039563,0.061712384188758275,0.046086591730542824
2041,2010-03-01,7.267268742675547e-8,1.8292614571641646e-6,4.370642838337836e-5,0.005081397683840608,0.061699913557737414,0.04608607945160948
2042,2010-04-01,7.249063966948888e-8,1.8297340807911864e-6,4.380911694067911e-5,0.005079228774808562,0.061687622987301016,0.046085569229765797
2043,2010-05-01,7.229389628645437e-8,1.829140251439278e-6,4.3894067921926645e-5,0.005077271560079255,0.06167557857002907,0.04608506127505853
2044,2010-06-01,7.212726651738905e-8,1.827773562850775e-6,4.3963662701893625e-5,0.005075469507964883,0.061663860922160106,0.04608455579267788
2045,2010-07-01,7.200868352348972e-8,1.8257995862970455e-6,4.402194344689842e-5,0.005073747756684841,0.061652549882225106,0.046084052984623335
2046,2010-08-01,7.19350492088637e-8,1.8234150094287025e-6,4.4071957484199015e-5,0.00507203423670484,0.0616417101776972,0.04608355305178659
2047,2010-09-01,7.189411516636093e-8,1.8208651286823908e-6,4.411521042219393e-5,0.005070273673145549,0.06163138273317551,0.04608305619617126
2048,2010-10-01,7.187335738734499e-8,1.8183913774930937e-6,4.4152106884538424e-5,0.0050684328930162515,0.061621582887571955,0.04608256262294623
2049,2010-11-01,7.18636175528731e-8,1.8161790852993714e-6,4.418255246281034e-5,0.00506649926744754,0.06161230399414022,0.04608207254201122
2050,2010-12-01,7.185934137019803e-8,1.8143336673776956e-6,4.4206383892198205e-5,0.005064475423251931,0.061603523729892765,0.046081586168757564
